season,#,Team,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,MOV,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %
2012,246,North Florida,3,0,1,0,0,0,0,99,-0.5,2,1.505,0.9,0.4,0.227,10,8,0.556
2012,276,Morgan State,3,0,0,0,0,0,0,91,-0.5,3,1.523,0.8,0.4,0.277,6,10,0.375
2012,64,Winthrop,9,0,0,0,0,1,1,91,-0.6,0,1.458,0.8,0.6,0.19,8,10,0.444
2012,268,IUPUI,3,0,0,0,0,1,0,93,-0.6,2,1.42,1,0.6,0.251,7,11,0.389
2012,288,Monmouth,2,0,0,0,0,1,0,106,-0.6,1,1.571,1.1,0.6,0.229,10,8,0.556
2012,133,Drake,6,0,0,0,0,2,0,93,-0.8,0,1.438,0.8,0.6,0.247,9,9,0.5
2012,74,Arkansas-Pine Bluff,8,0,0,0,0,1,2,81,-0.9,1,1.536,0.9,0.5,0.322,9,9,0.5
2012,313,Elon,2,0,0,0,0,0,0,99,-0.9,0,1.545,1,0.4,0.228,9,9,0.5
2012,325,Florida Atlantic,1,0,0,0,0,0,1,88,-0.9,1,1.508,0.9,0.6,0.225,7,9,0.438
2012,28,Illinois State,11,0,0,1,0,0,0,78,-1,5,1.539,1.1,0.4,0.264,9,9,0.5
2012,183,UTEP,5,1,0,0,0,0,1,76,-1,2,1.611,1.1,0.4,0.255,7,9,0.438
2012,196,Appalachian State,5,0,0,0,0,0,1,84,-1.1,4,1.486,0.9,0.5,0.264,7,11,0.389
2012,202,Oregon State,4,0,0,0,0,1,3,101,-1.1,2,1.531,1.1,0.6,0.285,7,11,0.389
2012,319,Prairie View A&M,1,0,0,0,0,0,0,81,-1.1,3,1.433,0.6,0.5,0.203,10,8,0.556
2012,321,Texas-RGV,1,0,0,0,0,0,0,81,-1.1,1,1.593,1,0.4,0.312,5,5,0.5
2012,12,Mississippi State,14,0,0,0,0,1,1,91,-1.3,2,1.522,1.1,0.5,0.241,8,8,0.5
2012,241,Western Kentucky,3,0,0,0,0,0,0,79,-1.3,1,1.513,0.9,0.4,0.27,7,9,0.438
2012,248,North Carolina A&T,3,0,0,0,0,1,0,93,-1.4,3,1.5,0.9,0.5,0.245,7,9,0.438
2012,271,Northeastern,3,0,0,0,0,3,0,85,-1.4,0,1.554,0.8,0.6,0.278,9,9,0.5
2012,68,Rice,9,3,0,0,0,2,2,88,-1.5,2,1.626,1.1,0.5,0.238,8,8,0.5
2012,76,Presbyterian,8,0,0,0,0,0,0,94,-1.5,0,1.461,0.8,0.3,0.272,8,10,0.444
2012,275,Arkansas State,3,0,0,0,0,0,0,83,-1.5,1,1.428,0.8,0.5,0.272,6,10,0.375
2012,210,Columbia,4,0,0,1,0,0,0,86,-1.6,0,1.555,1.1,0.4,0.253,4,10,0.286
2012,309,Furman,2,0,0,0,0,0,0,93,-1.6,4,1.51,0.8,0.4,0.254,8,10,0.444
2012,77,Florida International,8,0,0,0,0,1,1,81,-1.7,7,1.417,0.7,0.5,0.304,5,11,0.313
2012,126,Texas State,7,0,0,0,0,1,0,94,-1.7,5,1.534,0.8,0.5,0.223,5,11,0.313
2012,43,Maine,10,0,0,0,0,0,2,89,-1.8,0,1.554,1,0.4,0.219,6,10,0.375
2012,44,Hampton,10,1,0,0,0,3,1,82,-1.8,7,1.47,0.8,0.5,0.26,6,10,0.375
2012,264,Southern Utah,3,0,0,0,0,0,0,91,-1.8,2,1.584,1,0.4,0.286,8,10,0.444
2012,302,Pacific,2,0,0,0,0,0,0,79,-1.8,0,1.605,1.3,0.5,0.293,6,10,0.375
2012,335,Wright State,0,0,0,0,0,0,0,74,-1.9,1,1.458,0.7,0.5,0.273,7,11,0.389
2012,69,Ole Miss,9,0,0,0,0,0,0,77,-2.1,1,1.459,0.8,0.5,0.246,8,8,0.5
2012,145,Ball State,6,0,0,0,0,1,0,78,-2.1,5,1.601,1,0.4,0.237,6,10,0.375
2012,247,Samford,3,0,0,0,0,0,0,87,-2.1,0,1.553,1.1,0.5,0.223,8,10,0.444
2012,38,Liberty,11,2,0,0,0,0,1,84,-2.2,3,1.527,1.1,0.4,0.253,9,9,0.5
2012,226,Northwestern,4,0,0,0,0,2,2,84,-2.3,2,1.599,1.3,0.6,0.25,8,10,0.444
2012,233,Gardner-Webb,4,0,0,0,0,0,0,80,-2.3,2,1.486,0.8,0.5,0.252,6,12,0.333
2012,312,Montana State,2,0,0,0,0,0,0,86,-2.3,1,1.547,0.9,0.4,0.223,7,9,0.438
2012,164,Texas Christian,5,0,0,0,0,0,0,102,-2.4,0,1.52,1.1,0.5,0.243,7,7,0.5
2012,212,Sam Houston State,4,0,0,1,0,1,0,76,-2.4,2,1.65,0.9,0.3,0.295,7,9,0.438
2012,270,Minnesota,3,0,0,0,0,1,2,81,-2.4,0,1.645,1.1,0.4,0.252,6,12,0.333
2012,303,Indiana State,2,0,0,0,0,0,0,90,-2.4,2,1.526,1,0.4,0.266,8,10,0.444
2012,173,Lipscomb,5,1,0,0,0,0,2,104,-2.5,2,1.549,0.9,0.4,0.219,8,10,0.444
2012,317,Eastern Kentucky,1,0,0,0,0,0,0,86,-2.5,0,1.482,1,0.6,0.268,7,9,0.438
2012,318,Eastern Michigan,1,0,0,0,0,0,2,68,-2.5,3,1.562,0.7,0.5,0.265,9,7,0.563
2012,7,Siena,16,0,0,1,0,0,0,86,-2.6,5,1.531,0.8,0.4,0.24,8,10,0.444
2012,144,Miami (OH),6,0,0,0,0,0,0,74,-2.6,1,1.566,1,0.4,0.197,5,11,0.313
2012,211,Cornell,4,0,0,0,0,0,0,85,-2.6,1,1.56,1,0.6,0.224,7,7,0.5
2012,306,UNC Greensboro,2,0,0,0,0,0,0,89,-2.7,3,1.465,0.8,0.5,0.255,10,8,0.556
2012,42,South Alabama,10,2,0,0,0,0,3,88,-2.8,0,1.451,0.6,0.3,0.257,8,8,0.5
2012,115,Chattanooga,7,1,0,0,0,0,0,87,-2.9,1,1.545,1,0.4,0.262,5,13,0.278
2012,253,Niagara,3,0,0,0,0,0,0,86,-3,6,1.526,1,0.7,0.238,8,10,0.444
2012,108,Alabama A&M,7,1,0,0,0,2,1,81,-3.1,4,1.506,0.7,0.4,0.247,5,13,0.278
2012,165,New Hampshire,5,0,0,0,0,0,0,76,-3.2,2,1.494,0.8,0.4,0.211,7,9,0.438
2012,188,Western Carolina,5,0,0,0,0,0,0,86,-3.2,1,1.428,0.8,0.6,0.226,8,10,0.444
2012,260,Washington State,3,0,0,0,0,0,0,83,-3.2,1,1.583,1,0.3,0.302,7,11,0.389
2012,191,Florida Gulf Coast,5,0,0,0,0,0,1,92,-3.3,3,1.534,0.9,0.6,0.227,8,10,0.444
2012,104,East Carolina,7,1,0,0,0,0,1,82,-3.4,5,1.627,1.1,0.5,0.217,5,11,0.313
2012,190,Fresno State,5,0,0,0,0,0,0,82,-3.4,1,1.527,1.3,0.7,0.221,3,11,0.214
2012,293,Sacramento State,2,0,0,0,0,0,0,88,-3.5,1,1.567,1,0.3,0.272,5,11,0.313
2012,180,LSU,5,0,0,0,0,0,0,81,-3.6,0,1.527,1,0.5,0.201,7,9,0.438
2012,193,Hofstra,5,0,0,0,0,2,0,93,-3.6,4,1.58,1,0.6,0.273,3,15,0.167
2012,249,UC Riverside,3,0,0,0,0,0,2,79,-3.6,2,1.456,0.7,0.3,0.231,7,9,0.438
2012,308,Pittsburgh,2,0,0,0,0,0,0,89,-3.6,1,1.575,0.9,0.4,0.232,5,13,0.278
2012,162,Mount St. Mary's,5,0,0,0,0,3,0,81,-3.7,1,1.527,0.8,0.4,0.202,6,12,0.333
2012,266,Northern Colorado,3,0,0,0,0,0,0,94,-3.7,1,1.494,0.8,0.3,0.286,5,11,0.313
2012,147,Virginia Military,6,0,0,0,0,1,0,90,-3.8,1,1.436,0.8,0.6,0.283,8,10,0.444
2012,261,Duquesne,3,0,0,0,0,2,0,88,-3.8,1,1.568,1.1,0.6,0.23,7,9,0.438
2012,272,Iowa,3,0,0,0,0,0,1,89,-3.8,1,1.562,1,0.5,0.288,8,10,0.444
2012,238,Jackson State,3,0,0,0,0,3,0,80,-4.1,5,1.415,0.6,0.5,0.226,5,13,0.278
2012,111,George Washington,7,0,0,0,0,0,0,83,-4.2,0,1.528,1,0.5,0.226,5,11,0.313
2012,336,Alcorn State,0,0,0,0,0,1,0,71,-4.2,1,1.416,0.6,0.4,0.271,6,12,0.333
2012,224,San Diego,4,1,0,0,0,2,0,82,-4.3,0,1.578,1.1,0.5,0.241,7,9,0.438
2012,18,Florida A&M,13,1,0,0,0,1,0,87,-4.4,5,1.406,0.7,0.5,0.176,6,10,0.375
2012,60,Charlotte,9,0,0,0,0,2,0,77,-4.4,2,1.541,0.9,0.5,0.249,5,11,0.313
2012,92,Rutgers,8,0,0,0,0,1,0,77,-4.5,2,1.541,0.9,0.5,0.196,6,12,0.333
2012,45,Hawaii,10,0,0,0,0,0,1,91,-4.6,4,1.602,1,0.3,0.272,6,8,0.429
2012,152,Chicago State,6,0,0,0,0,0,0,98,-4.6,6,1.454,0.7,0.5,0.216,2,8,0.2
2012,236,UC Irvine,4,0,0,0,0,0,1,94,-4.6,0,1.667,1.1,0.3,0.217,6,10,0.375
2012,244,Stetson,3,0,0,0,0,1,0,103,-4.6,0,1.587,1,0.4,0.246,6,12,0.333
2012,334,Virginia Tech,0,0,0,0,0,0,0,74,-4.6,0,1.463,0.9,0.5,0.187,4,12,0.25
2012,197,Marist,5,1,0,0,0,0,1,95,-4.7,2,1.558,0.8,0.4,0.324,7,11,0.389
2012,216,Maryland,4,0,0,0,0,1,0,86,-4.7,4,1.435,0.7,0.3,0.297,6,10,0.375
2012,327,Southern Methodist,1,0,0,0,0,1,0,74,-4.7,1,1.581,0.9,0.6,0.211,4,12,0.25
2012,30,Villanova,11,0,0,0,0,0,0,87,-4.8,2,1.512,0.8,0.4,0.3,5,13,0.278
2012,307,Georgia,2,0,0,0,0,1,2,81,-4.8,0,1.481,1.1,0.7,0.19,5,11,0.313
2012,310,Oklahoma State,2,0,1,0,0,1,1,90,-4.8,4,1.534,1,0.5,0.305,7,11,0.389
2012,187,Illinois,5,1,1,0,0,1,1,81,-4.9,1,1.49,0.8,0.3,0.224,6,12,0.333
2012,289,Houston Christian,2,0,0,0,0,0,0,95,-4.9,3,1.454,0.7,0.4,0.284,3,7,0.3
2012,300,James Madison,2,0,0,0,0,1,0,83,-5,4,1.584,1.1,0.5,0.219,5,13,0.278
2012,324,Hartford,1,0,0,0,0,0,0,76,-5,5,1.609,1,0.5,0.226,7,9,0.438
2012,154,Jacksonville,6,0,0,0,0,1,0,81,-5.1,8,1.502,0.8,0.5,0.268,6,12,0.333
2012,222,Auburn,4,0,0,0,0,0,0,88,-5.1,3,1.532,0.8,0.4,0.228,5,11,0.313
2012,107,SIU-Edwardsville,7,0,0,0,0,0,0,83,-5.3,1,1.529,0.8,0.3,0.265,6,10,0.375
2012,13,Providence,14,1,0,0,0,0,2,90,-5.4,0,1.602,1.2,0.4,0.27,4,14,0.222
2012,305,Idaho State,2,0,0,0,0,1,0,99,-5.8,1,1.512,0.9,0.5,0.243,7,9,0.438
2012,316,Howard,1,0,0,0,0,1,0,82,-5.9,0,1.472,0.6,0.3,0.341,6,10,0.375
2012,269,Central Michigan,3,0,0,0,0,0,0,85,-6,4,1.437,0.8,0.6,0.217,5,11,0.313
2012,314,Army West Point,2,0,0,0,0,1,0,91,-6,1,1.577,0.8,0.4,0.313,5,9,0.357
2012,221,Texas A&M,4,0,0,0,0,1,0,81,-6.2,0,1.479,0.8,0.4,0.194,4,14,0.222
2012,315,Arkansas,2,0,0,0,0,2,1,98,-6.3,2,1.508,1,0.6,0.24,6,10,0.375
2012,88,Rhode Island,8,0,0,0,0,0,0,86,-6.4,4,1.453,0.8,0.4,0.228,4,12,0.25
2012,79,Houston,8,0,0,0,0,0,0,82,-6.6,0,1.477,0.8,0.4,0.221,7,9,0.438
2012,124,St. Francis (PA),7,1,0,0,0,1,1,76,-6.6,2,1.583,0.8,0.4,0.225,5,13,0.278
2012,129,Tulane,6,0,0,0,0,2,0,80,-6.7,0,1.536,0.9,0.5,0.252,3,13,0.188
2012,299,William & Mary,2,0,0,0,0,0,0,79,-6.7,1,1.529,0.9,0.4,0.253,4,14,0.222
2012,252,Georgia Tech,3,0,0,0,0,0,1,82,-6.9,1,1.49,0.8,0.4,0.18,4,12,0.25
2012,323,Fort Wayne,1,0,0,0,0,0,0,92,-6.9,3,1.525,0.9,0.4,0.25,5,13,0.278
2012,231,Troy,4,0,0,0,0,0,1,91,-7,3,1.47,0.9,0.5,0.172,5,11,0.313
2012,125,Oklahoma,7,1,0,0,0,1,1,82,-7.1,1,1.55,1.1,0.5,0.213,5,13,0.278
2012,127,Southeastern Louisiana,7,0,0,0,0,1,0,75,-7.1,3,1.505,0.7,0.3,0.236,5,11,0.313
2012,291,Eastern Illinois,2,0,0,0,0,0,0,74,-7.1,0,1.539,0.9,0.4,0.227,5,11,0.313
2012,282,UMKC,2,0,0,0,0,2,0,81,-7.2,0,1.547,0.9,0.5,0.219,4,14,0.222
2012,192,South Dakota,5,0,0,0,0,1,0,93,-7.3,1,1.53,1,0.5,0.23,5,13,0.278
2012,281,Boise State,2,0,0,0,0,0,0,72,-7.4,0,1.471,0.8,0.4,0.225,3,11,0.214
2012,102,Maryland-Eastern Shore,7,0,0,0,0,0,0,78,-7.5,1,1.492,0.6,0.3,0.222,4,12,0.25
2012,23,UNC Wilmington,12,0,0,0,0,0,0,86,-7.7,1,1.499,0.8,0.4,0.22,5,13,0.278
2012,109,St. John's,7,0,0,0,0,2,0,91,-7.7,1,1.487,0.9,0.6,0.258,6,12,0.333
2012,150,Radford,6,0,0,0,0,2,0,85,-7.7,0,1.499,0.8,0.5,0.209,2,16,0.111
2012,39,Southern Illinois,10,0,0,0,0,1,1,86,-7.8,1,1.514,0.9,0.5,0.201,5,13,0.278
2012,167,Cal State Northridge,5,0,0,0,0,0,0,94,-7.8,0,1.597,1.1,0.5,0.256,3,13,0.188
2012,290,Penn State,2,0,0,0,0,1,0,82,-7.9,2,1.468,0.9,0.6,0.218,4,14,0.222
2012,242,Grambling State,3,1,0,0,0,0,2,75,-8,0,1.434,0.6,0.3,0.291,4,14,0.222
2012,304,Arizona State,2,0,0,0,0,0,1,87,-8,3,1.605,0.8,0.3,0.246,6,12,0.333
2012,214,Nicholls State,4,0,0,0,0,0,0,96,-8.1,1,1.535,0.9,0.4,0.25,6,10,0.375
2012,255,Illinois-Chicago,3,0,0,0,0,0,0,72,-8.1,0,1.526,0.8,0.3,0.217,3,15,0.167
2012,96,Texas A&M-CC,8,0,0,0,0,0,2,82,-8.4,3,1.594,0.8,0.3,0.232,4,12,0.25
2012,72,DePaul,9,0,0,0,0,1,1,86,-8.7,2,1.582,1.2,0.5,0.173,3,15,0.167
2012,157,Wake Forest,6,0,0,0,0,0,2,85,-8.8,2,1.531,0.9,0.3,0.273,4,12,0.25
2012,213,Dartmouth,4,0,0,0,0,1,0,62,-8.9,0,1.45,0.6,0.3,0.301,1,13,0.071
2012,286,Air Force,2,0,0,0,0,0,1,74,-9.1,2,1.626,1,0.4,0.229,3,11,0.214
2012,89,Citadel,8,2,0,0,0,2,0,73,-9.2,0,1.571,0.8,0.4,0.243,3,15,0.167
2012,256,Central Arkansas,3,0,0,0,0,0,0,99,-9.7,1,1.563,1,0.5,0.137,3,13,0.188
2012,220,South Carolina,4,0,0,0,0,0,3,67,-10,1,1.422,0.7,0.6,0.169,2,14,0.125
2012,166,Pepperdine,5,0,0,0,0,0,0,77,-10.1,0,1.553,0.9,0.3,0.217,4,12,0.25
2012,218,Loyola (IL),4,0,0,0,0,0,0,78,-10.2,1,1.603,0.9,0.4,0.242,1,17,0.056
2012,83,San Jose State,8,0,0,1,0,0,0,81,-10.3,2,1.565,1.4,0.4,0.21,1,13,0.071
2012,240,UC Davis,3,0,0,0,0,2,0,80,-10.4,0,1.544,0.8,0.3,0.233,3,13,0.188
2012,326,Nebraska,1,0,0,0,0,1,0,80,-10.4,1,1.593,0.9,0.5,0.199,4,14,0.222
2012,225,Portland,4,0,0,0,0,0,0,84,-10.5,2,1.524,0.8,0.3,0.246,3,13,0.188
2012,132,Brown,6,1,0,0,0,0,1,94,-10.9,2,1.533,1,0.4,0.158,2,12,0.143
2012,140,Navy,6,1,0,0,0,2,0,69,-10.9,0,1.509,0.7,0.5,0.23,0,14,0
2012,243,Boston College,3,0,0,0,0,0,0,65,-11.3,2,1.549,0.8,0.4,0.207,4,12,0.25
2012,130,Canisius,6,0,0,0,0,2,1,86,-11.5,1,1.484,0.7,0.4,0.211,1,17,0.056
2012,163,Fairleigh Dickinson,5,0,0,0,0,0,0,80,-11.6,2,1.486,0.7,0.4,0.215,2,16,0.111
2012,341,USC,0,0,0,0,0,0,0,62,-11.7,0,1.482,1,0.6,0.139,1,17,0.056
2012,267,Binghamton,3,0,0,0,0,2,0,68,-11.8,0,1.547,0.8,0.4,0.217,1,15,0.063
2012,340,Santa Clara,0,0,0,0,0,0,0,78,-12,0,1.526,1.1,0.4,0.21,0,16,0
2012,333,Colgate,0,0,0,0,0,0,0,76,-12.1,1,1.582,1.1,0.3,0.229,2,12,0.143
2012,337,Northern Illinois,0,0,0,0,0,0,0,74,-12.3,1,1.483,0.6,0.3,0.24,3,13,0.188
2012,298,Saint Peter's,2,0,0,0,0,0,0,74,-12.4,2,1.56,0.7,0.5,0.229,4,14,0.222
2012,331,Louisiana-Monroe,1,0,0,0,0,1,0,86,-12.4,1,1.515,0.8,0.4,0.194,2,14,0.125
2012,80,South Carolina State,8,1,0,0,0,0,1,82,-13.2,2,1.44,0.7,0.4,0.242,0,16,0
2012,301,Bradley,2,0,0,0,0,0,0,83,-13.3,2,1.53,0.9,0.5,0.263,2,16,0.111
2012,194,Bryant,5,0,0,0,0,0,2,77,-13.4,0,1.592,0.8,0.3,0.248,1,17,0.056
2012,328,Northern Arizona,1,0,0,0,0,0,0,73,-13.4,4,1.59,0.9,0.4,0.214,1,15,0.063
2012,280,UMBC,2,0,0,0,0,1,0,82,-13.6,2,1.438,0.8,0.5,0.205,3,13,0.188
2012,230,Utah,4,0,0,0,0,0,2,68,-13.8,0,1.516,0.7,0.4,0.196,3,15,0.167
2012,62,Kennesaw State,9,0,0,0,0,0,0,77,-14.3,3,1.529,0.9,0.5,0.185,0,18,0
2012,91,Fordham,8,0,0,0,0,2,3,76,-14.3,3,1.534,1,0.4,0.171,3,13,0.188
2012,265,Tennessee-Martin,3,0,0,0,0,0,0,78,-14.3,5,1.61,1,0.4,0.248,0,16,0
2012,179,Texas Tech,5,0,0,0,0,1,0,67,-15.9,0,1.551,0.6,0.3,0.252,1,17,0.056
2012,40,Towson,10,3,0,0,0,0,4,69,-16.3,11,1.487,0.5,0.4,0.241,1,17,0.056
2011,235,Belmont,4,0,0,0,0,1,0,91,20.9,5,1.595,1.2,0.7,0.259,19,1,0.95
2011,58,Xavier,9,1,0,0,0,0,0,100,14.3,2,1.553,1.2,0.4,0.367,15,1,0.938
2011,1,Oakland,25,6,0,0,0,2,10,105,14.2,1,1.566,1.3,0.5,0.307,17,1,0.944
2011,264,Utah State,3,0,0,0,0,0,0,89,14,1,1.602,1.3,0.4,0.288,15,1,0.938
2011,252,George Mason,4,0,0,0,0,1,0,87,13.7,2,1.557,1.4,0.6,0.292,16,2,0.889
2011,65,Texas,9,0,0,0,0,0,1,89,13.1,2,1.495,1.1,0.5,0.308,13,3,0.813
2011,184,Brigham Young,5,0,3,0,0,1,1,104,12.4,1,1.534,1.3,0.7,0.325,14,2,0.875
2011,53,Kansas,10,0,0,0,0,0,0,103,12.1,4,1.597,1.3,0.6,0.274,14,2,0.875
2011,166,Gonzaga,6,0,0,0,0,3,3,92,11.5,0,1.566,1.3,0.7,0.315,11,3,0.786
2011,54,Coastal Carolina,10,2,0,0,0,1,3,109,11.1,0,1.585,1.2,0.5,0.323,16,2,0.889
2011,4,San Diego State,20,0,0,0,0,1,1,96,10.9,4,1.518,1.3,0.5,0.243,14,2,0.875
2011,200,Wichita State,5,0,0,0,0,0,0,93,10.9,2,1.58,1.3,0.6,0.249,14,4,0.778
2011,251,Vermont,4,0,0,0,0,0,0,85,10.9,1,1.518,1.1,0.5,0.26,13,3,0.813
2011,11,Iona,15,0,0,0,0,2,0,102,10.7,2,1.588,1.4,0.6,0.247,13,5,0.722
2011,93,Duke,8,0,0,0,0,2,2,92,10.7,0,1.468,1,0.6,0.25,13,3,0.813
2011,272,Wofford,3,0,0,0,0,1,0,97,10.7,2,1.541,1.3,0.6,0.296,14,4,0.778
2011,57,Ohio State,10,0,0,0,0,6,0,93,10.4,0,1.567,1.4,0.7,0.302,16,2,0.889
2011,21,Long Island,12,0,0,0,0,0,0,97,10.3,7,1.515,1.1,0.4,0.295,16,2,0.889
2011,41,Bucknell,11,2,0,0,0,1,3,81,10.2,0,1.567,1.4,0.5,0.299,13,1,0.929
2011,96,Temple,8,0,0,0,0,0,0,90,9.9,0,1.627,1.5,0.6,0.278,14,2,0.875
2011,216,Charleston,4,0,0,0,0,0,0,93,9.9,0,1.466,1.3,0.5,0.179,14,4,0.778
2011,84,Utah Valley,8,0,0,0,0,0,0,107,9.6,1,1.597,1.3,0.3,0.375,11,1,0.917
2011,17,Long Beach State,14,0,0,0,0,2,0,93,9.2,1,1.517,0.9,0.4,0.317,14,2,0.875
2011,145,Pittsburgh,6,0,0,0,0,0,0,89,9.2,3,1.655,1.3,0.4,0.324,15,3,0.833
2011,29,Harvard,12,1,0,0,0,1,2,85,9.1,0,1.578,1.2,0.5,0.378,12,2,0.857
2011,106,Saint Mary's,8,0,0,0,0,2,0,98,9.1,0,1.58,1.5,0.6,0.27,11,3,0.786
2011,130,East Tennessee State,7,0,0,1,0,0,1,102,8.7,3,1.442,0.9,0.5,0.32,16,4,0.8
2011,125,Princeton,7,0,0,0,0,1,2,84,8.4,0,1.544,1.1,0.5,0.269,12,2,0.857
2011,119,Fairfield,7,0,0,0,0,2,0,87,8.3,1,1.576,1.1,0.6,0.259,15,3,0.833
2011,327,Northern Colorado,1,0,0,0,0,0,0,86,8.3,2,1.511,1,0.5,0.31,13,3,0.813
2011,192,Purdue,5,2,0,0,0,0,2,86,8.2,1,1.598,1.6,0.6,0.268,14,4,0.778
2011,40,Duquesne,11,2,0,0,0,7,0,91,8.1,3,1.638,1.5,0.9,0.242,10,6,0.625
2011,36,Washington,11,0,0,0,0,0,1,109,8,3,1.566,1.3,0.4,0.229,11,7,0.611
2011,212,South Dakota State,4,0,0,0,0,0,0,105,8,1,1.534,1.7,0.7,0.252,10,8,0.556
2011,20,North Carolina,13,3,0,0,0,0,5,106,7.8,1,1.546,1.2,0.5,0.238,14,2,0.875
2011,80,Kentucky,8,0,0,0,0,1,0,90,7.8,0,1.446,1.1,0.5,0.253,10,6,0.625
2011,85,Florida,8,0,0,0,0,0,0,104,7.7,1,1.516,1.3,0.6,0.238,13,3,0.813
2011,5,Morehead State,17,2,0,4,0,1,2,85,7.6,2,1.501,0.8,0.6,0.294,13,5,0.722
2011,320,Murray State,1,0,0,0,0,0,0,96,7.6,1,1.593,1,0.5,0.338,14,4,0.778
2011,213,Jackson State,4,0,0,0,0,0,0,90,7.5,3,1.566,0.9,0.6,0.293,12,6,0.667
2011,175,Richmond,5,0,0,0,0,1,0,87,7.4,2,1.623,1.5,0.6,0.247,13,3,0.813
2011,98,Austin Peay,8,0,0,0,0,2,0,86,7.3,1,1.565,1.1,0.6,0.283,13,5,0.722
2011,12,Old Dominion,14,0,0,0,0,1,0,80,7.2,0,1.641,1.3,0.6,0.233,14,4,0.778
2011,28,Montana,12,1,0,0,0,2,3,85,6.7,1,1.579,1.2,0.5,0.269,12,4,0.75
2011,55,Cleveland State,10,0,1,1,0,1,1,86,6.7,2,1.5,1,0.6,0.325,13,5,0.722
2011,71,Oral Roberts,9,0,0,0,0,0,0,102,6.7,1,1.49,1.1,0.5,0.288,13,5,0.722
2011,190,UNC Asheville,5,0,0,0,0,4,0,100,6.6,1,1.563,1,0.6,0.303,11,7,0.611
2011,197,Coppin State,5,0,0,0,0,2,0,108,6.3,1,1.473,0.9,0.6,0.255,11,5,0.688
2011,120,Missouri State,7,0,0,0,0,0,0,82,6.2,2,1.576,1.2,0.5,0.281,15,3,0.833
2011,204,Butler,5,0,0,0,0,0,0,87,6.2,1,1.501,1.2,0.5,0.245,13,5,0.722
2011,301,N.J.I.T.,2,0,0,0,0,1,1,96,6,1,1.485,1,0.5,0.261,9,3,0.75
2011,30,Syracuse,11,2,0,0,0,2,4,107,5.7,2,1.59,1.2,0.6,0.228,12,6,0.667
2011,185,Wisconsin,5,1,0,0,0,0,0,82,5.6,0,1.524,2.1,0.5,0.249,13,5,0.722
2011,262,UTEP,3,0,0,0,0,1,0,97,5.6,2,1.605,1.4,0.6,0.27,11,5,0.688
2011,198,Kent State,5,0,0,0,0,2,0,87,5.5,2,1.539,1.1,0.6,0.236,12,4,0.75
2011,32,McNeese State,11,0,0,0,0,0,0,97,5.4,2,1.449,1,0.5,0.291,11,5,0.688
2011,124,Alabama,7,0,0,0,0,2,1,77,5.4,3,1.448,0.8,0.7,0.269,12,4,0.75
2011,122,Texas Southern,7,1,0,0,0,1,1,83,5.3,8,1.577,0.8,0.6,0.326,16,2,0.889
2011,245,Weber State,4,1,0,0,0,2,0,84,5.3,1,1.522,1.1,0.4,0.245,11,5,0.688
2011,297,Boston University,2,0,0,0,0,0,2,88,5.3,2,1.471,0.9,0.4,0.285,12,4,0.75
2011,328,Northern Arizona,1,0,0,0,0,0,2,88,5.3,3,1.656,1.3,0.5,0.23,9,7,0.563
2011,75,UNLV,9,0,0,0,0,2,1,94,5.1,6,1.614,1.3,0.6,0.255,11,5,0.688
2011,112,Western Michigan,7,0,0,0,0,1,1,87,5.1,1,1.477,0.9,0.4,0.285,11,5,0.688
2011,14,Central Connecticut State,14,1,0,0,0,3,1,88,4.8,2,1.604,1,0.5,0.304,11,7,0.611
2011,66,Rider,9,0,0,0,0,0,1,96,4.8,3,1.552,1.1,0.4,0.23,13,5,0.722
2011,107,Notre Dame,8,1,0,0,0,1,0,94,4.8,0,1.642,1.4,0.5,0.313,14,4,0.778
2011,147,Hampton,6,0,0,0,0,0,4,86,4.8,3,1.543,1,0.6,0.267,11,5,0.688
2011,69,Lipscomb,9,2,0,0,0,5,0,99,4.7,2,1.587,1.1,0.6,0.298,12,8,0.6
2011,314,Robert Morris,1,0,0,0,0,0,0,91,4.7,3,1.584,1.1,0.6,0.267,12,6,0.667
2011,37,UAB,11,0,0,0,0,0,0,100,4.6,2,1.553,1.2,0.5,0.207,12,4,0.75
2011,103,Louisville,8,1,0,0,0,3,3,88,4.6,1,1.649,1.4,0.7,0.178,12,6,0.667
2011,178,Saint Peter's,5,1,0,0,0,1,1,85,4.6,4,1.53,0.8,0.5,0.264,11,7,0.611
2011,187,Mississippi Valley State,5,0,0,0,0,0,0,96,4.5,1,1.578,0.9,0.5,0.285,12,6,0.667
2011,279,Sam Houston State,3,0,0,0,0,0,0,91,4.5,4,1.686,1.2,0.6,0.257,10,6,0.625
2011,223,Florida Atlantic,4,0,0,0,0,0,3,88,4.4,1,1.54,1.1,0.6,0.26,13,3,0.813
2011,307,Furman,2,0,0,0,0,1,0,88,4.4,1,1.548,1.2,0.4,0.308,12,6,0.667
2011,82,North Dakota,8,1,0,0,0,0,1,96,4.3,0,1.572,1,0.4,0.303,8,4,0.667
2011,215,Buffalo,4,0,0,0,0,1,2,81,4.3,0,1.574,1,0.5,0.217,8,8,0.5
